repetition,grid_width,pop_size,p_occupation,step,s_step,pop_count
0,512,262144,0.32,59,0.002,36727
0,512,262144,0.32,60,0.002,36794
0,512,262144,0.32,61,0.002,36833
0,512,262144,0.32,62,0.002,36752
0,512,262144,0.32,63,0.002,36662
0,512,262144,0.32,64,0.002,36674
0,512,262144,0.32,65,0.002,36663
0,512,262144,0.32,66,0.002,36724
0,512,262144,0.32,67,0.002,36651
0,512,262144,0.32,68,0.002,36636
0,512,262144,0.32,69,0.002,36569
0,512,262144,0.32,70,0.002,36631
0,512,262144,0.32,71,0.002,36407
0,512,262144,0.32,72,0.002,36627
0,512,262144,0.32,73,0.002,36497
0,512,262144,0.32,74,0.002,36506
0,512,262144,0.32,75,0.002,36459
0,512,262144,0.32,76,0.002,36465
0,512,262144,0.32,77,0.002,36677
0,512,262144,0.32,78,0.002,36421
0,512,262144,0.32,79,0.002,36483
0,512,262144,0.32,80,0.002,36395
0,512,262144,0.32,81,0.002,36318
0,512,262144,0.32,82,0.002,36393
0,512,262144,0.32,83,0.002,36524
0,512,262144,0.32,84,0.002,36276
0,512,262144,0.32,85,0.002,36380
0,512,262144,0.32,86,0.002,36316
0,512,262144,0.32,87,0.002,36563
0,512,262144,0.32,88,0.002,36311
0,512,262144,0.32,89,0.002,36413
0,512,262144,0.32,90,0.002,36461
0,512,262144,0.32,91,0.002,36229
0,512,262144,0.32,92,0.002,36417
0,512,262144,0.32,93,0.002,36391
0,512,262144,0.32,94,0.002,36259
0,512,262144,0.32,95,0.002,36384
0,512,262144,0.32,96,0.002,36456
0,512,262144,0.32,97,0.002,36343
0,512,262144,0.32,98,0.002,36355
0,512,262144,0.32,99,0.002,36214
0,512,262144,0.64,0,0.01,77465
0,512,262144,0.64,1,0.002,70886
0,512,262144,0.64,2,0.002,59851
0,512,262144,0.64,3,0.002,55661
0,512,262144,0.64,4,0.002,55194
0,512,262144,0.64,5,0.002,54965
0,512,262144,0.64,6,0.002,54963
0,512,262144,0.64,7,0.002,55078
0,512,262144,0.64,8,0.002,54907
0,512,262144,0.64,9,0.002,54979
0,512,262144,0.64,10,0.002,55038
0,512,262144,0.64,11,0.002,54949
0,512,262144,0.64,12,0.002,55055
0,512,262144,0.64,13,0.002,55167
0,512,262144,0.64,14,0.002,55134
0,512,262144,0.64,15,0.002,55160
0,512,262144,0.64,16,0.002,55293
0,512,262144,0.64,17,0.002,55255
0,512,262144,0.64,18,0.002,55270
0,512,262144,0.64,19,0.002,55191
0,512,262144,0.64,20,0.002,55098
0,512,262144,0.64,21,0.002,55294
0,512,262144,0.64,22,0.002,55451
0,512,262144,0.64,23,0.002,55232
0,512,262144,0.64,24,0.002,55247
0,512,262144,0.64,25,0.002,55204
0,512,262144,0.64,26,0.003,55255
0,512,262144,0.64,27,0.002,55178
0,512,262144,0.64,28,0.002,55479
0,512,262144,0.64,29,0.002,55432
0,512,262144,0.64,30,0.002,55378
0,512,262144,0.64,31,0.002,55245
0,512,262144,0.64,32,0.003,55322
0,512,262144,0.64,33,0.002,55285
0,512,262144,0.64,34,0.002,55370
0,512,262144,0.64,35,0.002,55224
0,512,262144,0.64,36,0.002,55057
0,512,262144,0.64,37,0.002,55013
0,512,262144,0.64,38,0.002,55349
0,512,262144,0.64,39,0.002,55423
0,512,262144,0.64,40,0.002,55500
0,512,262144,0.64,41,0.002,55226
0,512,262144,0.64,42,0.002,55235
0,512,262144,0.64,43,0.002,55204
0,512,262144,0.64,44,0.003,55291
0,512,262144,0.64,45,0.002,55464
0,512,262144,0.64,46,0.002,55314
0,512,262144,0.64,47,0.002,55332
0,512,262144,0.64,48,0.002,55551
0,512,262144,0.64,49,0.003,55208
0,512,262144,0.64,50,0.003,55377
0,512,262144,0.64,51,0.002,55356
0,512,262144,0.64,52,0.002,55169
0,512,262144,0.64,53,0.002,55438
0,512,262144,0.64,54,0.002,55476
0,512,262144,0.64,55,0.002,55318
0,512,262144,0.64,56,0.003,55339
0,512,262144,0.64,57,0.002,55073
0,512,262144,0.64,58,0.002,55195
0,512,262144,0.64,59,0.002,55082
0,512,262144,0.64,60,0.002,55255
0,512,262144,0.64,61,0.002,55174
0,512,262144,0.64,62,0.002,55252
0,512,262144,0.64,63,0.002,55343
0,512,262144,0.64,64,0.002,55312
0,512,262144,0.64,65,0.002,55394
0,512,262144,0.64,66,0.002,55158
0,512,262144,0.64,67,0.002,55089
0,512,262144,0.64,68,0.002,55282
0,512,262144,0.64,69,0.002,55034
0,512,262144,0.64,70,0.002,55155
0,512,262144,0.64,71,0.002,55235
0,512,262144,0.64,72,0.002,55192
0,512,262144,0.64,73,0.002,55167
0,512,262144,0.64,74,0.002,55148
0,512,262144,0.64,75,0.002,55139
0,512,262144,0.64,76,0.002,55069
0,512,262144,0.64,77,0.002,55214
0,512,262144,0.64,78,0.002,55243
0,512,262144,0.64,79,0.002,55262
0,512,262144,0.64,80,0.002,55366
0,512,262144,0.64,81,0.002,55143
0,512,262144,0.64,82,0.002,55205
0,512,262144,0.64,83,0.002,55046
0,512,262144,0.64,84,0.002,55036
0,512,262144,0.64,85,0.002,55120
0,512,262144,0.64,86,0.002,55023
0,512,262144,0.64,87,0.002,55258
0,512,262144,0.64,88,0.002,54943
0,512,262144,0.64,89,0.002,55149
0,512,262144,0.64,90,0.002,55156
0,512,262144,0.64,91,0.002,55244
0,512,262144,0.64,92,0.002,55193
0,512,262144,0.64,93,0.002,55120
0,512,262144,0.64,94,0.002,55032
0,512,262144,0.64,95,0.002,55266
0,512,262144,0.64,96,0.002,55169
0,512,262144,0.64,97,0.002,55101
0,512,262144,0.64,98,0.002,55190
0,512,262144,0.64,99,0.002,55079
1,512,262144,0.02,0,0.01,5214
1,512,262144,0.02,1,0.002,4200
1,512,262144,0.02,2,0.002,4169
1,512,262144,0.02,3,0.002,4175
1,512,262144,0.02,4,0.002,4166
1,512,262144,0.02,5,0.002,4168
1,512,262144,0.02,6,0.002,4164
1,512,262144,0.02,7,0.002,4159
1,512,262144,0.02,8,0.002,4162
1,512,262144,0.02,9,0.002,4166
1,512,262144,0.02,10,0.002,4154
1,512,262144,0.02,11,0.002,4129
1,512,262144,0.02,12,0.002,4131
1,512,262144,0.02,13,0.002,4141
1,512,262144,0.02,14,0.002,4129
1,512,262144,0.02,15,0.002,4160
1,512,262144,0.02,16,0.002,4121
1,512,262144,0.02,17,0.002,4130
1,512,262144,0.02,18,0.002,4131
1,512,262144,0.02,19,0.002,4114
1,512,262144,0.02,20,0.002,4108
1,512,262144,0.02,21,0.002,4098
1,512,262144,0.02,22,0.002,4126
1,512,262144,0.02,23,0.002,4089
1,512,262144,0.02,24,0.002,4110
1,512,262144,0.02,25,0.002,4077
1,512,262144,0.02,26,0.002,4080
1,512,262144,0.02,27,0.002,4069
1,512,262144,0.02,28,0.002,4075
1,512,262144,0.02,29,0.002,4078
1,512,262144,0.02,30,0.002,4058
1,512,262144,0.02,31,0.002,4063
1,512,262144,0.02,32,0.002,4069
1,512,262144,0.02,33,0.002,4057
1,512,262144,0.02,34,0.002,4032
1,512,262144,0.02,35,0.002,4055
1,512,262144,0.02,36,0.002,4027
1,512,262144,0.02,37,0.002,4029
1,512,262144,0.02,38,0.002,3997
1,512,262144,0.02,39,0.002,3991
1,512,262144,0.02,40,0.002,4006
1,512,262144,0.02,41,0.002,4004
1,512,262144,0.02,42,0.002,3993
1,512,262144,0.02,43,0.002,3984
1,512,262144,0.02,44,0.002,3963
1,512,262144,0.02,45,0.002,3989
1,512,262144,0.02,46,0.002,4004
1,512,262144,0.02,47,0.002,3995
1,512,262144,0.02,48,0.002,4006
1,512,262144,0.02,49,0.002,3983
