repetition,grid_width,pop_size,p_occupation,step,s_step,pop_count
0,1024,1048576,0.17,56,0.0024576,97285
0,1024,1048576,0.17,57,0.0024576,97024
0,1024,1048576,0.17,58,0.00246784,97112
0,1024,1048576,0.17,59,0.00246477,97125
0,1024,1048576,0.17,60,0.00244736,97144
0,1024,1048576,0.17,61,0.00246067,96732
0,1024,1048576,0.17,62,0.00246886,97078
0,1024,1048576,0.17,63,0.00244531,96977
0,1024,1048576,0.17,64,0.0024535,96604
0,1024,1048576,0.17,65,0.00244531,96719
0,1024,1048576,0.17,66,0.00245146,96435
0,1024,1048576,0.17,67,0.00244634,96453
0,1024,1048576,0.17,68,0.00245555,96428
0,1024,1048576,0.17,69,0.00245862,96540
0,1024,1048576,0.17,70,0.00246477,96122
0,1024,1048576,0.17,71,0.0024617,96325
0,1024,1048576,0.17,72,0.00245965,96152
0,1024,1048576,0.17,73,0.00246272,95965
0,1024,1048576,0.17,74,0.00246067,96053
0,1024,1048576,0.17,75,0.00246374,96181
0,1024,1048576,0.17,76,0.00245862,95936
0,1024,1048576,0.17,77,0.00246682,95790
0,1024,1048576,0.17,78,0.00246579,95748
0,1024,1048576,0.17,79,0.00245248,95723
0,1024,1048576,0.17,80,0.00246579,95929
0,1024,1048576,0.17,81,0.0024617,95626
0,1024,1048576,0.17,82,0.00245658,95705
0,1024,1048576,0.17,83,0.0024535,95837
0,1024,1048576,0.17,84,0.00245248,95674
0,1024,1048576,0.17,85,0.00245965,95495
0,1024,1048576,0.17,86,0.00246784,95758
0,1024,1048576,0.17,87,0.00245658,95838
0,1024,1048576,0.17,88,0.00246374,95470
0,1024,1048576,0.17,89,0.00245658,95462
0,1024,1048576,0.17,90,0.0024617,95426
0,1024,1048576,0.17,91,0.00245043,95482
0,1024,1048576,0.17,92,0.00245965,95426
0,1024,1048576,0.17,93,0.00251802,95338
0,1024,1048576,0.17,94,0.00245658,95275
0,1024,1048576,0.17,95,0.00245043,95329
0,1024,1048576,0.17,96,0.00244634,95275
0,1024,1048576,0.17,97,0.00244429,95336
